source,n_elements,doping_concentration,name,termination,space_group,doping_level,volume_fraction,weight_percent,lattice_c,temperature,reinforcement,matrix,layers,material_id,molecular_weight,deposition_method,type,lattice_b,pdi,formula,composition,lattice_a,thickness_nm,dopant,substrate
Systematic_Generation,,,TiO2_100nm_Sputtering_Sapphire,,,,,,,,,,,FILM_011462,,Sputtering,Thin_Film,,,TiO2,TiO2,,100,,Sapphire
Systematic_Generation,,,TiO2_100nm_Evaporation_Si,,,,,,,,,,,FILM_011463,,Evaporation,Thin_Film,,,TiO2,TiO2,,100,,Si
Systematic_Generation,,,TiO2_100nm_Evaporation_Glass,,,,,,,,,,,FILM_011464,,Evaporation,Thin_Film,,,TiO2,TiO2,,100,,Glass
Systematic_Generation,,,TiO2_100nm_Evaporation_Sapphire,,,,,,,,,,,FILM_011465,,Evaporation,Thin_Film,,,TiO2,TiO2,,100,,Sapphire
Systematic_Generation,,,TiO2_100nm_PECVD_Si,,,,,,,,,,,FILM_011466,,PECVD,Thin_Film,,,TiO2,TiO2,,100,,Si
Systematic_Generation,,,TiO2_100nm_PECVD_Glass,,,,,,,,,,,FILM_011467,,PECVD,Thin_Film,,,TiO2,TiO2,,100,,Glass
Systematic_Generation,,,TiO2_100nm_PECVD_Sapphire,,,,,,,,,,,FILM_011468,,PECVD,Thin_Film,,,TiO2,TiO2,,100,,Sapphire
Systematic_Generation,,,TiO2_100nm_MBE_Si,,,,,,,,,,,FILM_011469,,MBE,Thin_Film,,,TiO2,TiO2,,100,,Si
Systematic_Generation,,,TiO2_100nm_MBE_Glass,,,,,,,,,,,FILM_011470,,MBE,Thin_Film,,,TiO2,TiO2,,100,,Glass
Systematic_Generation,,,TiO2_100nm_MBE_Sapphire,,,,,,,,,,,FILM_011471,,MBE,Thin_Film,,,TiO2,TiO2,,100,,Sapphire
Systematic_Generation,,,TiO2_150nm_PVD_Si,,,,,,,,,,,FILM_011472,,PVD,Thin_Film,,,TiO2,TiO2,,150,,Si
Systematic_Generation,,,TiO2_150nm_PVD_Glass,,,,,,,,,,,FILM_011473,,PVD,Thin_Film,,,TiO2,TiO2,,150,,Glass
Systematic_Generation,,,TiO2_150nm_PVD_Sapphire,,,,,,,,,,,FILM_011474,,PVD,Thin_Film,,,TiO2,TiO2,,150,,Sapphire
Systematic_Generation,,,TiO2_150nm_CVD_Si,,,,,,,,,,,FILM_011475,,CVD,Thin_Film,,,TiO2,TiO2,,150,,Si
Systematic_Generation,,,TiO2_150nm_CVD_Glass,,,,,,,,,,,FILM_011476,,CVD,Thin_Film,,,TiO2,TiO2,,150,,Glass
Systematic_Generation,,,TiO2_150nm_CVD_Sapphire,,,,,,,,,,,FILM_011477,,CVD,Thin_Film,,,TiO2,TiO2,,150,,Sapphire
Systematic_Generation,,,TiO2_150nm_ALD_Si,,,,,,,,,,,FILM_011478,,ALD,Thin_Film,,,TiO2,TiO2,,150,,Si
Systematic_Generation,,,TiO2_150nm_ALD_Glass,,,,,,,,,,,FILM_011479,,ALD,Thin_Film,,,TiO2,TiO2,,150,,Glass
Systematic_Generation,,,TiO2_150nm_ALD_Sapphire,,,,,,,,,,,FILM_011480,,ALD,Thin_Film,,,TiO2,TiO2,,150,,Sapphire
Systematic_Generation,,,TiO2_150nm_Sputtering_Si,,,,,,,,,,,FILM_011481,,Sputtering,Thin_Film,,,TiO2,TiO2,,150,,Si
Systematic_Generation,,,TiO2_150nm_Sputtering_Glass,,,,,,,,,,,FILM_011482,,Sputtering,Thin_Film,,,TiO2,TiO2,,150,,Glass
Systematic_Generation,,,TiO2_150nm_Sputtering_Sapphire,,,,,,,,,,,FILM_011483,,Sputtering,Thin_Film,,,TiO2,TiO2,,150,,Sapphire
Systematic_Generation,,,TiO2_150nm_Evaporation_Si,,,,,,,,,,,FILM_011484,,Evaporation,Thin_Film,,,TiO2,TiO2,,150,,Si
Systematic_Generation,,,TiO2_150nm_Evaporation_Glass,,,,,,,,,,,FILM_011485,,Evaporation,Thin_Film,,,TiO2,TiO2,,150,,Glass
Systematic_Generation,,,TiO2_150nm_Evaporation_Sapphire,,,,,,,,,,,FILM_011486,,Evaporation,Thin_Film,,,TiO2,TiO2,,150,,Sapphire
Systematic_Generation,,,TiO2_150nm_PECVD_Si,,,,,,,,,,,FILM_011487,,PECVD,Thin_Film,,,TiO2,TiO2,,150,,Si
Systematic_Generation,,,TiO2_150nm_PECVD_Glass,,,,,,,,,,,FILM_011488,,PECVD,Thin_Film,,,TiO2,TiO2,,150,,Glass
Systematic_Generation,,,TiO2_150nm_PECVD_Sapphire,,,,,,,,,,,FILM_011489,,PECVD,Thin_Film,,,TiO2,TiO2,,150,,Sapphire
Systematic_Generation,,,TiO2_150nm_MBE_Si,,,,,,,,,,,FILM_011490,,MBE,Thin_Film,,,TiO2,TiO2,,150,,Si
Systematic_Generation,,,TiO2_150nm_MBE_Glass,,,,,,,,,,,FILM_011491,,MBE,Thin_Film,,,TiO2,TiO2,,150,,Glass
Systematic_Generation,,,TiO2_150nm_MBE_Sapphire,,,,,,,,,,,FILM_011492,,MBE,Thin_Film,,,TiO2,TiO2,,150,,Sapphire
Systematic_Generation,,,TiO2_200nm_PVD_Si,,,,,,,,,,,FILM_011493,,PVD,Thin_Film,,,TiO2,TiO2,,200,,Si
Systematic_Generation,,,TiO2_200nm_PVD_Glass,,,,,,,,,,,FILM_011494,,PVD,Thin_Film,,,TiO2,TiO2,,200,,Glass
Systematic_Generation,,,TiO2_200nm_PVD_Sapphire,,,,,,,,,,,FILM_011495,,PVD,Thin_Film,,,TiO2,TiO2,,200,,Sapphire
Systematic_Generation,,,TiO2_200nm_CVD_Si,,,,,,,,,,,FILM_011496,,CVD,Thin_Film,,,TiO2,TiO2,,200,,Si
Systematic_Generation,,,TiO2_200nm_CVD_Glass,,,,,,,,,,,FILM_011497,,CVD,Thin_Film,,,TiO2,TiO2,,200,,Glass
Systematic_Generation,,,TiO2_200nm_CVD_Sapphire,,,,,,,,,,,FILM_011498,,CVD,Thin_Film,,,TiO2,TiO2,,200,,Sapphire
Systematic_Generation,,,TiO2_200nm_ALD_Si,,,,,,,,,,,FILM_011499,,ALD,Thin_Film,,,TiO2,TiO2,,200,,Si
Systematic_Generation,,,TiO2_200nm_ALD_Glass,,,,,,,,,,,FILM_011500,,ALD,Thin_Film,,,TiO2,TiO2,,200,,Glass
Systematic_Generation,,,TiO2_200nm_ALD_Sapphire,,,,,,,,,,,FILM_011501,,ALD,Thin_Film,,,TiO2,TiO2,,200,,Sapphire
Systematic_Generation,,,TiO2_200nm_Sputtering_Si,,,,,,,,,,,FILM_011502,,Sputtering,Thin_Film,,,TiO2,TiO2,,200,,Si
Systematic_Generation,,,TiO2_200nm_Sputtering_Glass,,,,,,,,,,,FILM_011503,,Sputtering,Thin_Film,,,TiO2,TiO2,,200,,Glass
Systematic_Generation,,,TiO2_200nm_Sputtering_Sapphire,,,,,,,,,,,FILM_011504,,Sputtering,Thin_Film,,,TiO2,TiO2,,200,,Sapphire
Systematic_Generation,,,TiO2_200nm_Evaporation_Si,,,,,,,,,,,FILM_011505,,Evaporation,Thin_Film,,,TiO2,TiO2,,200,,Si
Systematic_Generation,,,TiO2_200nm_Evaporation_Glass,,,,,,,,,,,FILM_011506,,Evaporation,Thin_Film,,,TiO2,TiO2,,200,,Glass
Systematic_Generation,,,TiO2_200nm_Evaporation_Sapphire,,,,,,,,,,,FILM_011507,,Evaporation,Thin_Film,,,TiO2,TiO2,,200,,Sapphire
Systematic_Generation,,,TiO2_200nm_PECVD_Si,,,,,,,,,,,FILM_011508,,PECVD,Thin_Film,,,TiO2,TiO2,,200,,Si
Systematic_Generation,,,TiO2_200nm_PECVD_Glass,,,,,,,,,,,FILM_011509,,PECVD,Thin_Film,,,TiO2,TiO2,,200,,Glass
Systematic_Generation,,,TiO2_200nm_PECVD_Sapphire,,,,,,,,,,,FILM_011510,,PECVD,Thin_Film,,,TiO2,TiO2,,200,,Sapphire
Systematic_Generation,,,TiO2_200nm_MBE_Si,,,,,,,,,,,FILM_011511,,MBE,Thin_Film,,,TiO2,TiO2,,200,,Si
Systematic_Generation,,,TiO2_200nm_MBE_Glass,,,,,,,,,,,FILM_011512,,MBE,Thin_Film,,,TiO2,TiO2,,200,,Glass
Systematic_Generation,,,TiO2_200nm_MBE_Sapphire,,,,,,,,,,,FILM_011513,,MBE,Thin_Film,,,TiO2,TiO2,,200,,Sapphire
Systematic_Generation,,,TiO2_300nm_PVD_Si,,,,,,,,,,,FILM_011514,,PVD,Thin_Film,,,TiO2,TiO2,,300,,Si
Systematic_Generation,,,TiO2_300nm_PVD_Glass,,,,,,,,,,,FILM_011515,,PVD,Thin_Film,,,TiO2,TiO2,,300,,Glass
Systematic_Generation,,,TiO2_300nm_PVD_Sapphire,,,,,,,,,,,FILM_011516,,PVD,Thin_Film,,,TiO2,TiO2,,300,,Sapphire
Systematic_Generation,,,TiO2_300nm_CVD_Si,,,,,,,,,,,FILM_011517,,CVD,Thin_Film,,,TiO2,TiO2,,300,,Si
Systematic_Generation,,,TiO2_300nm_CVD_Glass,,,,,,,,,,,FILM_011518,,CVD,Thin_Film,,,TiO2,TiO2,,300,,Glass
Systematic_Generation,,,TiO2_300nm_CVD_Sapphire,,,,,,,,,,,FILM_011519,,CVD,Thin_Film,,,TiO2,TiO2,,300,,Sapphire
Systematic_Generation,,,TiO2_300nm_ALD_Si,,,,,,,,,,,FILM_011520,,ALD,Thin_Film,,,TiO2,TiO2,,300,,Si
Systematic_Generation,,,TiO2_300nm_ALD_Glass,,,,,,,,,,,FILM_011521,,ALD,Thin_Film,,,TiO2,TiO2,,300,,Glass
Systematic_Generation,,,TiO2_300nm_ALD_Sapphire,,,,,,,,,,,FILM_011522,,ALD,Thin_Film,,,TiO2,TiO2,,300,,Sapphire
Systematic_Generation,,,TiO2_300nm_Sputtering_Si,,,,,,,,,,,FILM_011523,,Sputtering,Thin_Film,,,TiO2,TiO2,,300,,Si
Systematic_Generation,,,TiO2_300nm_Sputtering_Glass,,,,,,,,,,,FILM_011524,,Sputtering,Thin_Film,,,TiO2,TiO2,,300,,Glass
Systematic_Generation,,,TiO2_300nm_Sputtering_Sapphire,,,,,,,,,,,FILM_011525,,Sputtering,Thin_Film,,,TiO2,TiO2,,300,,Sapphire
Systematic_Generation,,,TiO2_300nm_Evaporation_Si,,,,,,,,,,,FILM_011526,,Evaporation,Thin_Film,,,TiO2,TiO2,,300,,Si
Systematic_Generation,,,TiO2_300nm_Evaporation_Glass,,,,,,,,,,,FILM_011527,,Evaporation,Thin_Film,,,TiO2,TiO2,,300,,Glass
Systematic_Generation,,,TiO2_300nm_Evaporation_Sapphire,,,,,,,,,,,FILM_011528,,Evaporation,Thin_Film,,,TiO2,TiO2,,300,,Sapphire
Systematic_Generation,,,TiO2_300nm_PECVD_Si,,,,,,,,,,,FILM_011529,,PECVD,Thin_Film,,,TiO2,TiO2,,300,,Si
Systematic_Generation,,,TiO2_300nm_PECVD_Glass,,,,,,,,,,,FILM_011530,,PECVD,Thin_Film,,,TiO2,TiO2,,300,,Glass
Systematic_Generation,,,TiO2_300nm_PECVD_Sapphire,,,,,,,,,,,FILM_011531,,PECVD,Thin_Film,,,TiO2,TiO2,,300,,Sapphire
Systematic_Generation,,,TiO2_300nm_MBE_Si,,,,,,,,,,,FILM_011532,,MBE,Thin_Film,,,TiO2,TiO2,,300,,Si
Systematic_Generation,,,TiO2_300nm_MBE_Glass,,,,,,,,,,,FILM_011533,,MBE,Thin_Film,,,TiO2,TiO2,,300,,Glass
Systematic_Generation,,,TiO2_300nm_MBE_Sapphire,,,,,,,,,,,FILM_011534,,MBE,Thin_Film,,,TiO2,TiO2,,300,,Sapphire
Systematic_Generation,,,TiO2_500nm_PVD_Si,,,,,,,,,,,FILM_011535,,PVD,Thin_Film,,,TiO2,TiO2,,500,,Si
Systematic_Generation,,,TiO2_500nm_PVD_Glass,,,,,,,,,,,FILM_011536,,PVD,Thin_Film,,,TiO2,TiO2,,500,,Glass
Systematic_Generation,,,TiO2_500nm_PVD_Sapphire,,,,,,,,,,,FILM_011537,,PVD,Thin_Film,,,TiO2,TiO2,,500,,Sapphire
Systematic_Generation,,,TiO2_500nm_CVD_Si,,,,,,,,,,,FILM_011538,,CVD,Thin_Film,,,TiO2,TiO2,,500,,Si
Systematic_Generation,,,TiO2_500nm_CVD_Glass,,,,,,,,,,,FILM_011539,,CVD,Thin_Film,,,TiO2,TiO2,,500,,Glass
Systematic_Generation,,,TiO2_500nm_CVD_Sapphire,,,,,,,,,,,FILM_011540,,CVD,Thin_Film,,,TiO2,TiO2,,500,,Sapphire
Systematic_Generation,,,TiO2_500nm_ALD_Si,,,,,,,,,,,FILM_011541,,ALD,Thin_Film,,,TiO2,TiO2,,500,,Si
Systematic_Generation,,,TiO2_500nm_ALD_Glass,,,,,,,,,,,FILM_011542,,ALD,Thin_Film,,,TiO2,TiO2,,500,,Glass
Systematic_Generation,,,TiO2_500nm_ALD_Sapphire,,,,,,,,,,,FILM_011543,,ALD,Thin_Film,,,TiO2,TiO2,,500,,Sapphire
Systematic_Generation,,,TiO2_500nm_Sputtering_Si,,,,,,,,,,,FILM_011544,,Sputtering,Thin_Film,,,TiO2,TiO2,,500,,Si
Systematic_Generation,,,TiO2_500nm_Sputtering_Glass,,,,,,,,,,,FILM_011545,,Sputtering,Thin_Film,,,TiO2,TiO2,,500,,Glass
Systematic_Generation,,,TiO2_500nm_Sputtering_Sapphire,,,,,,,,,,,FILM_011546,,Sputtering,Thin_Film,,,TiO2,TiO2,,500,,Sapphire
Systematic_Generation,,,TiO2_500nm_Evaporation_Si,,,,,,,,,,,FILM_011547,,Evaporation,Thin_Film,,,TiO2,TiO2,,500,,Si
Systematic_Generation,,,TiO2_500nm_Evaporation_Glass,,,,,,,,,,,FILM_011548,,Evaporation,Thin_Film,,,TiO2,TiO2,,500,,Glass
Systematic_Generation,,,TiO2_500nm_Evaporation_Sapphire,,,,,,,,,,,FILM_011549,,Evaporation,Thin_Film,,,TiO2,TiO2,,500,,Sapphire
Systematic_Generation,,,TiO2_500nm_PECVD_Si,,,,,,,,,,,FILM_011550,,PECVD,Thin_Film,,,TiO2,TiO2,,500,,Si
Systematic_Generation,,,TiO2_500nm_PECVD_Glass,,,,,,,,,,,FILM_011551,,PECVD,Thin_Film,,,TiO2,TiO2,,500,,Glass
Systematic_Generation,,,TiO2_500nm_PECVD_Sapphire,,,,,,,,,,,FILM_011552,,PECVD,Thin_Film,,,TiO2,TiO2,,500,,Sapphire
Systematic_Generation,,,TiO2_500nm_MBE_Si,,,,,,,,,,,FILM_011553,,MBE,Thin_Film,,,TiO2,TiO2,,500,,Si
Systematic_Generation,,,TiO2_500nm_MBE_Glass,,,,,,,,,,,FILM_011554,,MBE,Thin_Film,,,TiO2,TiO2,,500,,Glass
Systematic_Generation,,,TiO2_500nm_MBE_Sapphire,,,,,,,,,,,FILM_011555,,MBE,Thin_Film,,,TiO2,TiO2,,500,,Sapphire
Systematic_Generation,,,TiO2_750nm_PVD_Si,,,,,,,,,,,FILM_011556,,PVD,Thin_Film,,,TiO2,TiO2,,750,,Si
Systematic_Generation,,,TiO2_750nm_PVD_Glass,,,,,,,,,,,FILM_011557,,PVD,Thin_Film,,,TiO2,TiO2,,750,,Glass
Systematic_Generation,,,TiO2_750nm_PVD_Sapphire,,,,,,,,,,,FILM_011558,,PVD,Thin_Film,,,TiO2,TiO2,,750,,Sapphire
Systematic_Generation,,,TiO2_750nm_CVD_Si,,,,,,,,,,,FILM_011559,,CVD,Thin_Film,,,TiO2,TiO2,,750,,Si
Systematic_Generation,,,TiO2_750nm_CVD_Glass,,,,,,,,,,,FILM_011560,,CVD,Thin_Film,,,TiO2,TiO2,,750,,Glass
Systematic_Generation,,,TiO2_750nm_CVD_Sapphire,,,,,,,,,,,FILM_011561,,CVD,Thin_Film,,,TiO2,TiO2,,750,,Sapphire
Systematic_Generation,,,TiO2_750nm_ALD_Si,,,,,,,,,,,FILM_011562,,ALD,Thin_Film,,,TiO2,TiO2,,750,,Si
Systematic_Generation,,,TiO2_750nm_ALD_Glass,,,,,,,,,,,FILM_011563,,ALD,Thin_Film,,,TiO2,TiO2,,750,,Glass
Systematic_Generation,,,TiO2_750nm_ALD_Sapphire,,,,,,,,,,,FILM_011564,,ALD,Thin_Film,,,TiO2,TiO2,,750,,Sapphire
Systematic_Generation,,,TiO2_750nm_Sputtering_Si,,,,,,,,,,,FILM_011565,,Sputtering,Thin_Film,,,TiO2,TiO2,,750,,Si
Systematic_Generation,,,TiO2_750nm_Sputtering_Glass,,,,,,,,,,,FILM_011566,,Sputtering,Thin_Film,,,TiO2,TiO2,,750,,Glass
Systematic_Generation,,,TiO2_750nm_Sputtering_Sapphire,,,,,,,,,,,FILM_011567,,Sputtering,Thin_Film,,,TiO2,TiO2,,750,,Sapphire
Systematic_Generation,,,TiO2_750nm_Evaporation_Si,,,,,,,,,,,FILM_011568,,Evaporation,Thin_Film,,,TiO2,TiO2,,750,,Si
Systematic_Generation,,,TiO2_750nm_Evaporation_Glass,,,,,,,,,,,FILM_011569,,Evaporation,Thin_Film,,,TiO2,TiO2,,750,,Glass
Systematic_Generation,,,TiO2_750nm_Evaporation_Sapphire,,,,,,,,,,,FILM_011570,,Evaporation,Thin_Film,,,TiO2,TiO2,,750,,Sapphire
Systematic_Generation,,,TiO2_750nm_PECVD_Si,,,,,,,,,,,FILM_011571,,PECVD,Thin_Film,,,TiO2,TiO2,,750,,Si
Systematic_Generation,,,TiO2_750nm_PECVD_Glass,,,,,,,,,,,FILM_011572,,PECVD,Thin_Film,,,TiO2,TiO2,,750,,Glass
Systematic_Generation,,,TiO2_750nm_PECVD_Sapphire,,,,,,,,,,,FILM_011573,,PECVD,Thin_Film,,,TiO2,TiO2,,750,,Sapphire
Systematic_Generation,,,TiO2_750nm_MBE_Si,,,,,,,,,,,FILM_011574,,MBE,Thin_Film,,,TiO2,TiO2,,750,,Si
Systematic_Generation,,,TiO2_750nm_MBE_Glass,,,,,,,,,,,FILM_011575,,MBE,Thin_Film,,,TiO2,TiO2,,750,,Glass
Systematic_Generation,,,TiO2_750nm_MBE_Sapphire,,,,,,,,,,,FILM_011576,,MBE,Thin_Film,,,TiO2,TiO2,,750,,Sapphire
Systematic_Generation,,,TiO2_1000nm_PVD_Si,,,,,,,,,,,FILM_011577,,PVD,Thin_Film,,,TiO2,TiO2,,1000,,Si
Systematic_Generation,,,TiO2_1000nm_PVD_Glass,,,,,,,,,,,FILM_011578,,PVD,Thin_Film,,,TiO2,TiO2,,1000,,Glass
Systematic_Generation,,,TiO2_1000nm_PVD_Sapphire,,,,,,,,,,,FILM_011579,,PVD,Thin_Film,,,TiO2,TiO2,,1000,,Sapphire
Systematic_Generation,,,TiO2_1000nm_CVD_Si,,,,,,,,,,,FILM_011580,,CVD,Thin_Film,,,TiO2,TiO2,,1000,,Si
Systematic_Generation,,,TiO2_1000nm_CVD_Glass,,,,,,,,,,,FILM_011581,,CVD,Thin_Film,,,TiO2,TiO2,,1000,,Glass
Systematic_Generation,,,TiO2_1000nm_CVD_Sapphire,,,,,,,,,,,FILM_011582,,CVD,Thin_Film,,,TiO2,TiO2,,1000,,Sapphire
Systematic_Generation,,,TiO2_1000nm_ALD_Si,,,,,,,,,,,FILM_011583,,ALD,Thin_Film,,,TiO2,TiO2,,1000,,Si
Systematic_Generation,,,TiO2_1000nm_ALD_Glass,,,,,,,,,,,FILM_011584,,ALD,Thin_Film,,,TiO2,TiO2,,1000,,Glass
Systematic_Generation,,,TiO2_1000nm_ALD_Sapphire,,,,,,,,,,,FILM_011585,,ALD,Thin_Film,,,TiO2,TiO2,,1000,,Sapphire
Systematic_Generation,,,TiO2_1000nm_Sputtering_Si,,,,,,,,,,,FILM_011586,,Sputtering,Thin_Film,,,TiO2,TiO2,,1000,,Si
Systematic_Generation,,,TiO2_1000nm_Sputtering_Glass,,,,,,,,,,,FILM_011587,,Sputtering,Thin_Film,,,TiO2,TiO2,,1000,,Glass
Systematic_Generation,,,TiO2_1000nm_Sputtering_Sapphire,,,,,,,,,,,FILM_011588,,Sputtering,Thin_Film,,,TiO2,TiO2,,1000,,Sapphire
Systematic_Generation,,,TiO2_1000nm_Evaporation_Si,,,,,,,,,,,FILM_011589,,Evaporation,Thin_Film,,,TiO2,TiO2,,1000,,Si
Systematic_Generation,,,TiO2_1000nm_Evaporation_Glass,,,,,,,,,,,FILM_011590,,Evaporation,Thin_Film,,,TiO2,TiO2,,1000,,Glass
Systematic_Generation,,,TiO2_1000nm_Evaporation_Sapphire,,,,,,,,,,,FILM_011591,,Evaporation,Thin_Film,,,TiO2,TiO2,,1000,,Sapphire
Systematic_Generation,,,TiO2_1000nm_PECVD_Si,,,,,,,,,,,FILM_011592,,PECVD,Thin_Film,,,TiO2,TiO2,,1000,,Si
Systematic_Generation,,,TiO2_1000nm_PECVD_Glass,,,,,,,,,,,FILM_011593,,PECVD,Thin_Film,,,TiO2,TiO2,,1000,,Glass
Systematic_Generation,,,TiO2_1000nm_PECVD_Sapphire,,,,,,,,,,,FILM_011594,,PECVD,Thin_Film,,,TiO2,TiO2,,1000,,Sapphire
Systematic_Generation,,,TiO2_1000nm_MBE_Si,,,,,,,,,,,FILM_011595,,MBE,Thin_Film,,,TiO2,TiO2,,1000,,Si
Systematic_Generation,,,TiO2_1000nm_MBE_Glass,,,,,,,,,,,FILM_011596,,MBE,Thin_Film,,,TiO2,TiO2,,1000,,Glass
Systematic_Generation,,,TiO2_1000nm_MBE_Sapphire,,,,,,,,,,,FILM_011597,,MBE,Thin_Film,,,TiO2,TiO2,,1000,,Sapphire
Systematic_Generation,,,TiO2_1500nm_PVD_Si,,,,,,,,,,,FILM_011598,,PVD,Thin_Film,,,TiO2,TiO2,,1500,,Si
Systematic_Generation,,,TiO2_1500nm_PVD_Glass,,,,,,,,,,,FILM_011599,,PVD,Thin_Film,,,TiO2,TiO2,,1500,,Glass
Systematic_Generation,,,TiO2_1500nm_PVD_Sapphire,,,,,,,,,,,FILM_011600,,PVD,Thin_Film,,,TiO2,TiO2,,1500,,Sapphire
Systematic_Generation,,,TiO2_1500nm_CVD_Si,,,,,,,,,,,FILM_011601,,CVD,Thin_Film,,,TiO2,TiO2,,1500,,Si
Systematic_Generation,,,TiO2_1500nm_CVD_Glass,,,,,,,,,,,FILM_011602,,CVD,Thin_Film,,,TiO2,TiO2,,1500,,Glass
Systematic_Generation,,,TiO2_1500nm_CVD_Sapphire,,,,,,,,,,,FILM_011603,,CVD,Thin_Film,,,TiO2,TiO2,,1500,,Sapphire
Systematic_Generation,,,TiO2_1500nm_ALD_Si,,,,,,,,,,,FILM_011604,,ALD,Thin_Film,,,TiO2,TiO2,,1500,,Si
Systematic_Generation,,,TiO2_1500nm_ALD_Glass,,,,,,,,,,,FILM_011605,,ALD,Thin_Film,,,TiO2,TiO2,,1500,,Glass
Systematic_Generation,,,TiO2_1500nm_ALD_Sapphire,,,,,,,,,,,FILM_011606,,ALD,Thin_Film,,,TiO2,TiO2,,1500,,Sapphire
Systematic_Generation,,,TiO2_1500nm_Sputtering_Si,,,,,,,,,,,FILM_011607,,Sputtering,Thin_Film,,,TiO2,TiO2,,1500,,Si
Systematic_Generation,,,TiO2_1500nm_Sputtering_Glass,,,,,,,,,,,FILM_011608,,Sputtering,Thin_Film,,,TiO2,TiO2,,1500,,Glass
Systematic_Generation,,,TiO2_1500nm_Sputtering_Sapphire,,,,,,,,,,,FILM_011609,,Sputtering,Thin_Film,,,TiO2,TiO2,,1500,,Sapphire
Systematic_Generation,,,TiO2_1500nm_Evaporation_Si,,,,,,,,,,,FILM_011610,,Evaporation,Thin_Film,,,TiO2,TiO2,,1500,,Si
Systematic_Generation,,,TiO2_1500nm_Evaporation_Glass,,,,,,,,,,,FILM_011611,,Evaporation,Thin_Film,,,TiO2,TiO2,,1500,,Glass
Systematic_Generation,,,TiO2_1500nm_Evaporation_Sapphire,,,,,,,,,,,FILM_011612,,Evaporation,Thin_Film,,,TiO2,TiO2,,1500,,Sapphire
Systematic_Generation,,,TiO2_1500nm_PECVD_Si,,,,,,,,,,,FILM_011613,,PECVD,Thin_Film,,,TiO2,TiO2,,1500,,Si
Systematic_Generation,,,TiO2_1500nm_PECVD_Glass,,,,,,,,,,,FILM_011614,,PECVD,Thin_Film,,,TiO2,TiO2,,1500,,Glass
Systematic_Generation,,,TiO2_1500nm_PECVD_Sapphire,,,,,,,,,,,FILM_011615,,PECVD,Thin_Film,,,TiO2,TiO2,,1500,,Sapphire
Systematic_Generation,,,TiO2_1500nm_MBE_Si,,,,,,,,,,,FILM_011616,,MBE,Thin_Film,,,TiO2,TiO2,,1500,,Si
Systematic_Generation,,,TiO2_1500nm_MBE_Glass,,,,,,,,,,,FILM_011617,,MBE,Thin_Film,,,TiO2,TiO2,,1500,,Glass
Systematic_Generation,,,TiO2_1500nm_MBE_Sapphire,,,,,,,,,,,FILM_011618,,MBE,Thin_Film,,,TiO2,TiO2,,1500,,Sapphire
Systematic_Generation,,,TiO2_2000nm_PVD_Si,,,,,,,,,,,FILM_011619,,PVD,Thin_Film,,,TiO2,TiO2,,2000,,Si
Systematic_Generation,,,TiO2_2000nm_PVD_Glass,,,,,,,,,,,FILM_011620,,PVD,Thin_Film,,,TiO2,TiO2,,2000,,Glass
Systematic_Generation,,,TiO2_2000nm_PVD_Sapphire,,,,,,,,,,,FILM_011621,,PVD,Thin_Film,,,TiO2,TiO2,,2000,,Sapphire
Systematic_Generation,,,TiO2_2000nm_CVD_Si,,,,,,,,,,,FILM_011622,,CVD,Thin_Film,,,TiO2,TiO2,,2000,,Si
Systematic_Generation,,,TiO2_2000nm_CVD_Glass,,,,,,,,,,,FILM_011623,,CVD,Thin_Film,,,TiO2,TiO2,,2000,,Glass
Systematic_Generation,,,TiO2_2000nm_CVD_Sapphire,,,,,,,,,,,FILM_011624,,CVD,Thin_Film,,,TiO2,TiO2,,2000,,Sapphire
Systematic_Generation,,,TiO2_2000nm_ALD_Si,,,,,,,,,,,FILM_011625,,ALD,Thin_Film,,,TiO2,TiO2,,2000,,Si
Systematic_Generation,,,TiO2_2000nm_ALD_Glass,,,,,,,,,,,FILM_011626,,ALD,Thin_Film,,,TiO2,TiO2,,2000,,Glass
Systematic_Generation,,,TiO2_2000nm_ALD_Sapphire,,,,,,,,,,,FILM_011627,,ALD,Thin_Film,,,TiO2,TiO2,,2000,,Sapphire
Systematic_Generation,,,TiO2_2000nm_Sputtering_Si,,,,,,,,,,,FILM_011628,,Sputtering,Thin_Film,,,TiO2,TiO2,,2000,,Si
Systematic_Generation,,,TiO2_2000nm_Sputtering_Glass,,,,,,,,,,,FILM_011629,,Sputtering,Thin_Film,,,TiO2,TiO2,,2000,,Glass
Systematic_Generation,,,TiO2_2000nm_Sputtering_Sapphire,,,,,,,,,,,FILM_011630,,Sputtering,Thin_Film,,,TiO2,TiO2,,2000,,Sapphire
Systematic_Generation,,,TiO2_2000nm_Evaporation_Si,,,,,,,,,,,FILM_011631,,Evaporation,Thin_Film,,,TiO2,TiO2,,2000,,Si
Systematic_Generation,,,TiO2_2000nm_Evaporation_Glass,,,,,,,,,,,FILM_011632,,Evaporation,Thin_Film,,,TiO2,TiO2,,2000,,Glass
Systematic_Generation,,,TiO2_2000nm_Evaporation_Sapphire,,,,,,,,,,,FILM_011633,,Evaporation,Thin_Film,,,TiO2,TiO2,,2000,,Sapphire
Systematic_Generation,,,TiO2_2000nm_PECVD_Si,,,,,,,,,,,FILM_011634,,PECVD,Thin_Film,,,TiO2,TiO2,,2000,,Si
